review_text,rating,date,bank_name,source,sentiment_label,sentiment_score
everything is easy thank you cebe,5,2025-04-10,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998396635055542
ፈጣን ቀልጣፋ,5,2025-04-10,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7850590348243713
ጎበዝ,5,2025-04-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6970565915107727
but this app says can't sync,5,2025-04-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9988365769386292
waw,5,2025-04-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7346178889274597
to slow,3,2025-04-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9994872808456421
work on screen shot system,4,2025-04-08,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.5902671217918396
very very nice aplication,1,2025-04-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998292922973633
wonder full and it is easy to use,5,2025-04-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9996142387390137
easy and reliable,2,2025-04-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998584985733032
it is Very Useful app 👍,5,2025-04-07,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.994536280632019
perfect app,5,2025-04-07,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998340606689453
I like it.,5,2025-04-07,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998694658279419
bugs,3,2025-04-07,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9988303780555725
commerial Bank,5,2025-04-06,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6810258030891418
Genat biru,2,2025-04-06,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.966159999370575
🙏,5,2025-04-06,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6970565915107727
it is good but it doesn't allow screen shot,4,2025-04-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.6723125576972961
the best one,5,2025-04-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998371601104736
You need to copy many things from other bank apps like Amole(Dashen),2,2025-04-06,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9967620372772217
bring back the screenshot feature.,1,2025-04-05,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9942916631698608
Good!👍,3,2025-04-05,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998579025268555
best app to experience him that to smooth transaction among the customers,1,2025-04-05,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9985142350196838
nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,4,2025-04-05,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9551454782485962
easy to use,5,2025-04-05,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9988542795181274
"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",5,2025-04-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998189806938171
ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,5,2025-04-04,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.881923258304596
before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,3,2025-04-04,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9973511695861816
cool ❤,4,2025-04-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997991919517517
best banking App,4,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999736487865448
satisfied,5,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997212290763855
this app is very necessary app many people found it,5,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9980692267417908
cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.989459753036499
It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997400641441345
perfect,5,2025-04-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998517036437988
thankyou,5,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998428821563721
I Like it,5,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998593330383301
"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9986600875854492
smart app,5,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999789297580719
isin ga'a,2,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.7607281804084778
it's great,5,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998691082000732
very good app and stars faction with work,5,2025-04-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998588562011719
It is excelent,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998881816864014
Smart,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998456239700317
በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9570208191871643
very interesting app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997968077659607
wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9985969662666321
ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9510265588760376
Excellent🙏app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6970565915107727
the most useful,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997223019599915
I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9787841439247131
Easy to use,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9988542795181274
"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9585953950881958
Excellent !!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998651742935181
always we relay on,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9971832633018494
I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997507929801941
it's need more improvement like Tellbirr.,4,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.999363124370575
goode app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997406601905823
a very nice app.👍👍👍,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998323917388916
safe easy & fast,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997115731239319
it's good app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998689889907837
It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9958590865135193
ጥሩ ነው,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7850590348243713
እጅግ በጣም ጥሩ አፕ,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8616330027580261
በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9528433680534363
suitable app,4,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997665286064148
Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9995038509368896
best transaction method of financial,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9995972514152527
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9995881915092468
It literarily don't work at all,4,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9995075464248657
good give us plus,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998716115951538
"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9895473718643188
before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9852171540260315
Tnc Cbe,5,2025-04-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9070308804512024
it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9151973128318787
great apps,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998534917831421
Great app!,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998462200164795
CBE,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9966009855270386
very good 👍 👏,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998593330383301
great when it works,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998693466186523
"the app is very good, but why screenshots is impossible?",5,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.981265127658844
excellent match application,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998453855514526
The Best app😍😍😍,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998503923416138
easy to use and user friendly,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9979179501533508
very nice,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998563528060913
አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9200406670570374
well software,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999262273311615
ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8832131028175354
CBE very good apps,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998394250869751
"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9992094039916992
it's best,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999842643737793
Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9976195693016052
Amazing app,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998670816421509
our legitimate bank,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9954161643981934
Ever and never seen this kind of app I proud my CBE,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9952196478843689
very good and safe for me!,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998769760131836
it is best bank,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997767806053162
"very good, but sometimes....",4,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997310042381287
ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.972727358341217
Why not allowed to pay for fuel?,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9974955916404724
Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9962796568870544
ቆንጆ ነው,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7850590348243713
Great version,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998726844787598
Good and easy to use,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998656511306763
nice app and fast money transfer,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9994321465492249
Really automated...,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.8894475102424622
good App,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998493194580078
bek betam kelal,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9325478076934814
ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8616330027580261
Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9968405961990356
"very good, keep it up",5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998643398284912
there is some issue the process it delay,3,2025-03-31,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9957571625709534
what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997572302818298
interesting,3,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998446702957153
simple&fast!!!,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997504353523254
it is very good app,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998699426651001
It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999854326248169
Very God thanks,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9993305206298828
The sum is good.,3,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998589754104614
best of bests,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.99969482421875
am happy thank you CBE🫡,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998605251312256
it's very nice 👍.,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998632669448853
"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,2025-03-30,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9945583343505859
halan garidhaa cbe,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9760899543762207
best apps for useing,5,2025-03-30,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9989523887634277
like it,5,2025-03-29,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997184872627258
Good apps ...But fix the screenshot its not easy like before ......,5,2025-03-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9470352530479431
l love it,5,2025-03-29,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998722076416016
"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,2025-03-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9912715554237366
in this update why screenshoot is disabled now it's not working,1,2025-03-28,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996315240859985
"realy I donot seen like this application ! fast ,safe ande confortable",5,2025-03-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9892323017120361
Excellent but needed upgrading!,5,2025-03-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9263746738433838
goods app!! pleace update this apps??,4,2025-03-28,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9845630526542664
"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,2025-03-27,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9977697134017944
Fantastic app! I appreciate it very much,5,2025-03-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998745918273926
Convenient app,5,2025-03-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9977468848228455
Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,2025-03-26,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9995678067207336
It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,2025-03-26,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9995493292808533
why why u remove screen shoot😡😡,2,2025-03-26,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9993287324905396
"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",1,2025-03-26,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996533393859863
very nice one,5,2025-03-26,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998561143875122
problem solver and the best fast app,5,2025-03-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997761845588684
ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,5,2025-03-25,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.944585382938385
Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,3,2025-03-25,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.995722770690918
you must added dark mode options ❗,3,2025-03-25,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9864996671676636
cbe,5,2025-03-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9966009855270386
ممتاز جدا جدا,5,2025-03-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8608055710792542
very nice and convenient app,5,2025-03-24,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998267292976379
there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,2,2025-03-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9997902512550354
Great experience so far but why this app ain't working while developer mode is on?,4,2025-03-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9967141151428223
why did the screen shot stopped ?????,3,2025-03-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9990077614784241
it's genuine app..,5,2025-03-24,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998555183410645
okay 👌👍,5,2025-03-24,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.998088538646698
it's a very good application but sometimes it takes a long time to synchronize,4,2025-03-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9900750517845154
commercial dank...,5,2025-03-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9671616554260254
nice application,4,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003723
bast smart bank sistem dashen amole dashen bamk,5,2025-05-17,Dashen Bank,Google Play,POSITIVE,0.9796091914176941
ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,2025-05-16,Dashen Bank,Google Play,NEGATIVE,0.9200406670570374
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen Bank,Google Play,NEGATIVE,0.9994826316833496
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9982101917266846
i love it,4,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9998799562454224
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9839359521865845
best mobile banking app👍,5,2025-05-10,Dashen Bank,Google Play,POSITIVE,0.9994445443153381
Complicated and fake app,1,2025-04-29,Dashen Bank,Google Play,NEGATIVE,0.9995527863502502
Its Good updation from Previous,3,2025-04-25,Dashen Bank,Google Play,POSITIVE,0.9963968396186829
yarid dima,5,2025-04-17,Dashen Bank,Google Play,NEGATIVE,0.9857510328292847
"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,2025-04-10,Dashen Bank,Google Play,NEGATIVE,0.9995680451393127
dashin,3,2025-04-08,Dashen Bank,Google Play,POSITIVE,0.999108612537384
disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,2025-03-29,Dashen Bank,Google Play,NEGATIVE,0.9996254444122314
everything is perfect,5,2025-03-29,Dashen Bank,Google Play,POSITIVE,0.9998743534088135
Dashin Bank#1,5,2025-03-20,Dashen Bank,Google Play,POSITIVE,0.9960812926292419
Not working,1,2025-03-19,Dashen Bank,Google Play,NEGATIVE,0.9997778534889221
Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,2025-03-18,Dashen Bank,Google Play,NEGATIVE,0.9997686743736267
"funny app, so much gymnastics just to be an app for sending and receiving money.",3,2025-03-18,Dashen Bank,Google Play,POSITIVE,0.9542816281318665
I use this app so many times so i like it,5,2025-03-17,Dashen Bank,Google Play,POSITIVE,0.9994094371795654
Why did u change the option to transfer to other tellebirr account,1,2025-03-17,Dashen Bank,Google Play,NEGATIVE,0.9981628060340881
It's nice and simple to use app.,5,2025-03-17,Dashen Bank,Google Play,POSITIVE,0.9998540878295898
Just 👍,5,2025-03-15,Dashen Bank,Google Play,NEGATIVE,0.7853996157646179
Not god its,5,2025-03-14,Dashen Bank,Google Play,NEGATIVE,0.9877737164497375
Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,5,2025-03-08,Dashen Bank,Google Play,NEGATIVE,0.9675478339195251
ምርጥ,5,2025-02-28,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,1,2025-02-26,Dashen Bank,Google Play,NEGATIVE,0.998185932636261
"Very poor service, always not responding when ever we need to transfer I rate it 0 !",1,2025-02-23,Dashen Bank,Google Play,NEGATIVE,0.9998088479042053
The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,2,2025-02-21,Dashen Bank,Google Play,NEGATIVE,0.999530553817749
It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,1,2025-02-20,Dashen Bank,Google Play,NEGATIVE,0.8345469236373901
Dashen bank ATM,5,2025-02-20,Dashen Bank,Google Play,POSITIVE,0.7306436896324158
Good Banking App,5,2025-02-17,Dashen Bank,Google Play,POSITIVE,0.999841570854187
stay hamble,5,2025-02-14,Dashen Bank,Google Play,POSITIVE,0.9980903267860413
ይሄ አሪፍ,2,2025-02-12,Dashen Bank,Google Play,NEGATIVE,0.7850590348243713
good app i like it but still i am confused because i cannot use prperly so Please check the app,3,2025-02-12,Dashen Bank,Google Play,POSITIVE,0.7858696579933167
Very slow and it seems it needs update everytime,1,2025-02-12,Dashen Bank,Google Play,NEGATIVE,0.9995964169502258
Open app amole dashin,5,2025-02-10,Dashen Bank,Google Play,POSITIVE,0.984882652759552
Akiliua,5,2025-02-10,Dashen Bank,Google Play,POSITIVE,0.9098019599914551
Perfiekt,5,2025-02-10,Dashen Bank,Google Play,NEGATIVE,0.8356530666351318
Help,5,2025-02-08,Dashen Bank,Google Play,POSITIVE,0.9892712831497192
A very fast mobile banking app,5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.9989713430404663
It's nice and easy to use,5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.999874472618103
Nice app,5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.9998061060905457
Good app i used it always,5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.9998261332511902
It is very very slow pls update,2,2025-02-06,Dashen Bank,Google Play,NEGATIVE,0.9995800852775574
Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,1,2025-02-04,Dashen Bank,Google Play,NEGATIVE,0.9997690320014954
Good app Amole Wonderful,5,2025-02-01,Dashen Bank,Google Play,POSITIVE,0.9998674392700195
This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,1,2025-02-01,Dashen Bank,Google Play,NEGATIVE,0.9994195699691772
"The app is cool, but unlike other banks they don't provide a receipt for mobile banking transactions, which makes it useless for payments that require receipt",2,2025-01-31,Dashen Bank,Google Play,NEGATIVE,0.995299220085144
I am glad to customer with you .I have plan to use dube ale and amole.,5,2025-01-27,Dashen Bank,Google Play,POSITIVE,0.9921646118164062
WOW that's awesome,5,2025-01-27,Dashen Bank,Google Play,POSITIVE,0.9998595714569092
I cant choose select an account,1,2025-01-26,Dashen Bank,Google Play,NEGATIVE,0.9820990562438965
Good👍,5,2025-01-22,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
we needs modification at all !,1,2025-01-14,Dashen Bank,Google Play,NEGATIVE,0.9979633092880249
It was good at first but now the system is very bad.please try to fix it.,1,2025-01-14,Dashen Bank,Google Play,NEGATIVE,0.9997218251228333
Generic error how tofix,4,2025-01-06,Dashen Bank,Google Play,NEGATIVE,0.9997232556343079
Fast and suitable to learn.,5,2025-01-04,Dashen Bank,Google Play,POSITIVE,0.99983811378479
"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",1,2025-01-03,Dashen Bank,Google Play,NEGATIVE,0.9997192025184631
Sometimes it's soo slow,3,2025-01-01,Dashen Bank,Google Play,NEGATIVE,0.9970604777336121
the best app I used always,1,2024-12-31,Dashen Bank,Google Play,POSITIVE,0.9996992349624634
Amole apk is ..... it's very good apk . please used amole Apk,5,2024-12-29,Dashen Bank,Google Play,POSITIVE,0.9997653365135193
